time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,gameId,playId,playDirection,yardLine,playDescription,quarter,down,yardsToGo,possessionTeam,specialTeamsPlayType,specialTeamsResult,kickerId,returnerId,kickBlockerId,yardlineSide,yardlineNumber,gameClock,penaltyCodes,penaltyJerseyNumbers,penaltyYards,preSnapHomeScore,preSnapVisitorScore,passResult,kickLength,kickReturnYardage,playResult,absoluteYardlineNumber,ep,epa,wp,wpa,half_seconds_remaining,kick_distance,punt_downed,punt_fair_catch,punt_returner_player_name,wind,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,forced_fumble_player_1_player_name,dupe_count
2018-12-02T18:19:36Z,27.38,20.94,1.33,3.91,0.14,NA,NA,fair_catch,NA,football,NA,NA,football,81,2018120207,465,left,17.38,"(9:36) P.O'Donnell punts 43 yards to NYG 18, Center-P.Scales, fair catch by J.Davis.",1,4,2,CHI,Punt,Fair Catch,41420,46683,NA,CHI,39,09:36:00,NA,NA,NA,7,0,NA,43,NA,43,71,-0.6619521100074053,-0.13753130193799734,0.21609614789485931,-0.01167134940624237,1476,43,0,1,J.Davis,3,1,0,0,NA,NA
2018-12-02T20:15:52Z,28.22,9.92,2.83,11.11,0.29,NA,NA,punt_land,NA,football,NA,NA,football,79,2018120207,3179,left,18.22,"(14:42) P.O'Donnell punts 39 yards to NYG 20, Center-P.Scales, downed by CHI-N.Kwiatkoski.",4,4,19,CHI,Punt,Downed,41420,NA,NA,CHI,41,14:42:00,NA,NA,NA,24,14,NA,39,NA,39,69,-0.9602963854558766,0.20486644376069307,0.09891998022794724,0.00491196662187576,882,39,1,0,NA,3,0,0,0,NA,NA
2018-12-02T20:46:26Z,107.33,28.42,4.4,0.1,0.85,NA,NA,punt_land,NA,football,NA,NA,football,65,2018120207,3924,right,2.6700000000000017,"(2:36) R.Dixon punts 37 yards to CHI 2, Center-Z.DeOssie, downed by NYG-Z.DeOssie. 81-R.Shepard tips the ball to A.Hamilton who then tips it to 51-Z.DeOssie to down the ball prior to the end zone.",4,4,17,NYG,Punt,Downed,43517,NA,NA,CHI,39,02:36:00,NA,NA,NA,24,17,NA,37,NA,37,71,0.212806572788395,-0.05699263967107981,0.9115009307861328,0.01049766689538955,156,37,1,0,NA,3,1,0,0,NA,NA
2018-12-03T02:40:03Z,99.29,24.59,4.02,5.65,0.62,NA,NA,punt_received,NA,football,NA,NA,football,83,2018120208,1843,right,10.709999999999994,"(1:47) (Punt formation) D.Jones punts 52 yards to PIT 9, Center-M.Windt. R.Switzer to PIT 18 for 9 yards (N.Dzubnar, J.Brown). PENALTY on PIT-B.Allen, Illegal Block Above the Waist, 9 yards, enforced at PIT 18.",2,4,10,LAC,Punt,Return,29177,44946,NA,LAC,39,01:47:00,IBW,PIT 29,9,16,7,NA,52,9,52,49,-0.5529713139403611,0.21850269788410517,0.14398768544197085,0.0056222379207611,107,52,0,0,R.Switzer,8,1,0,0,NA,NA
2018-12-03T03:13:36Z,23.66,2.39,7.05,1.31,0.69,NA,NA,punt_land,NA,football,NA,NA,football,82,2018120208,2446,left,13.66,"(9:59) (Punt formation) J.Berry punts 35 yards to LAC 12, Center-K.Canaday, out of bounds.",3,4,3,PIT,Punt,Out of Bounds,42333,NA,NA,LAC,47,09:59:00,NA,NA,NA,23,7,NA,35,NA,35,57,0.49733749497681856,-0.4641013708896935,0.9299001693725586,0.01821795850992202,1499,35,0,0,NA,8,1,0,1,NA,NA
2018-12-02T18:33:14Z,25.41,50.21,3.82,5.48,0.58,NA,NA,punt_muffed,NA,football,NA,NA,football,79,2018120209,773,left,15.41,"(1:54) B.Anger punts 49 yards to CAR 15, Center-G.Sanborn. K.Barner MUFFS catch, ball out of bounds at CAR 20.",1,4,9,TB,Punt,Muffed,38600,40130,NA,TB,36,01:54:00,NA,NA,NA,10,7,NA,49,NA,44,74,-0.6363442344591022,0.1273246742784977,0.5976066589355469,0.00746336579322814,1014,49,0,0,K.Barner,15,1,0,0,NA,NA
2018-12-02T18:42:16Z,11.28,39.4,8.3,2.62,0.89,NA,NA,punt_land,NA,football,NA,NA,football,79,2018120209,927,left,1.2799999999999994,"(14:12) M.Palardy punts 54 yards to end zone, Center-J.Jansen, Touchback.",2,4,7,CAR,Punt,Touchback,42098,NA,NA,CAR,46,14:12:00,NA,NA,NA,10,7,NA,54,NA,34,64,-0.5880625522695482,-0.1763041284866631,0.367383748292923,7.537305355072021e-4,852,NA,0,0,NA,15,0,0,0,NA,NA
2018-12-02T20:18:34Z,97.92,42.64,0.8,0.12,0.08,NA,NA,fair_catch,NA,football,NA,NA,football,80,2018120209,2975,right,12.079999999999998,"(12:31) B.Anger punts 31 yards to CAR 13, Center-G.Sanborn, fair catch by K.Barner.",4,4,5,TB,Punt,Fair Catch,38600,40130,NA,CAR,44,12:31:00,NA,NA,NA,24,17,NA,31,NA,31,66,0.2963201261591166,-0.4240698011126369,0.8337200880050659,0.00752291083335876,751,31,0,1,K.Barner,15,1,0,0,NA,NA
2018-12-02T20:28:30Z,95.57,42.59,7.36,2.29,0.76,NA,NA,punt_land,NA,football,NA,NA,football,74,2018120209,3194,right,14.430000000000009,"(8:54) B.Anger punts 53 yards to end zone, Center-G.Sanborn, Touchback.",4,4,3,TB,Punt,Touchback,38600,NA,NA,TB,47,08:54:00,NA,NA,NA,24,17,NA,53,NA,33,57,0.05026382720097899,-0.7280885595828295,0.8684134483337402,-0.02348075807094574,534,NA,0,0,NA,15,0,0,0,NA,NA
2018-12-02T21:36:30Z,25.11,25.5,4.75,7.08,0.52,NA,NA,fair_catch,NA,football,NA,NA,football,75,2018120210,874,left,15.11,"(3:57) J.Townsend punts 39 yards to KC 14, Center-T.Sieg, fair catch by T.Hill.",1,4,13,OAK,Punt,Fair Catch,46242,43454,NA,OAK,47,03:57:00,NA,NA,NA,0,10,NA,39,NA,39,63,-0.3131310511380434,0.2849241034127772,0.25072741508483887,0.04810482263565063,1137,39,0,1,T.Hill,6,1,0,0,NA,NA
2018-12-02T21:57:24Z,105.82,29.3,8.05,2.17,0.87,NA,NA,punt_land,NA,football,NA,NA,football,75,2018120211,1347,right,4.180000000000007,"(8:30) (Punt formation) B.Kern punts 50 yards to end zone, Center-B.Brinkley, Touchback.",2,4,7,TEN,Punt,Touchback,33338,NA,NA,NA,50,08:30:00,NA,NA,NA,0,13,NA,50,NA,30,60,-0.2098546456545591,-0.7063983257394284,0.13255906105041504,0.00454723834991455,510,NA,0,0,NA,13,0,0,0,NA,NA
2018-12-02T22:42:05Z,103.1,32.66,5.43,0.56,0.54,NA,NA,punt_land,NA,football,NA,NA,football,72,2018120211,2135,right,6.900000000000006,"(13:57) (Punt formation) L.Edwards punts 40 yards to end zone, Center-T.Hennessy, Touchback.",3,4,8,NYJ,Punt,Touchback,43524,NA,NA,TEN,40,13:57:00,NA,NA,NA,6,16,NA,40,NA,20,70,-0.2724831639789045,-0.755112327169627,0.7952032089233398,-0.01863059401512146,1737,NA,0,0,NA,13,0,0,0,NA,NA
2018-12-02T23:27:29Z,101.46,41.09,0.29,0.01,0.6,NA,NA,fair_catch,NA,football,NA,NA,football,74,2018120211,3080,right,8.540000000000006,"(14:46) (Punt formation) B.Kern punts 40 yards to NYJ 10, Center-B.Brinkley, fair catch by A.Roberts.",4,4,3,TEN,Punt,Fair Catch,33338,35527,NA,NA,50,14:46:00,NA,NA,NA,13,22,NA,40,NA,40,60,0.3833834733814001,0.07064676471054554,0.13413265347480774,0.00741758942604064,886,40,0,1,A.Roberts,13,1,0,0,NA,NA
2018-12-02T23:56:48Z,19.71,37.11,9.29,5.13,1.02,NA,NA,punt_land,NA,football,NA,NA,football,78,2018120211,3736,left,9.71,"(4:02) (Punt formation) L.Edwards punts 67 yards to end zone, Center-T.Hennessy, Touchback.",4,4,2,NYJ,Punt,Touchback,43524,NA,NA,NYJ,33,04:02:00,NA,NA,NA,19,22,NA,67,NA,47,77,-0.7648668526671827,0.03808172279968858,0.6753621101379395,-0.04213103652000427,242,NA,0,0,NA,13,0,0,0,NA,NA
2018-12-03T00:07:13Z,23.3,23.59,1.3,0.11,0.12,NA,NA,fair_catch,NA,football,NA,NA,football,73,2018120211,4011,left,13.3,"(1:54) (Punt formation) L.Edwards punts 46 yards to TEN 14, Center-T.Hennessy, fair catch by A.Jackson.",4,4,5,NYJ,Punt,Fair Catch,43524,44830,NA,NYJ,40,01:54:00,NA,NA,NA,19,22,NA,46,NA,46,70,-0.3463564960984513,-0.11410146241541952,0.8013836741447449,-0.10581329464912416,114,46,0,1,A.Jackson,13,1,0,0,NA,NA
2018-12-02T21:49:01Z,20.57,41.59,5.62,5.25,0.53,NA,NA,fair_catch,NA,football,NA,NA,football,75,2018120212,731,left,10.57,"(2:40) R.Allen punts 36 yards to MIN 10, Center-J.Cardona, fair catch by M.Sherels.",1,4,6,NE,Punt,Fair Catch,40437,36071,NA,MIN,46,02:40:00,NA,NA,NA,7,0,NA,36,NA,36,56,0.24708960810676217,-0.06715351203456521,0.7780118584632874,-0.00596004724502563,1060,36,0,1,M.Sherels,6,1,0,0,NA,NA
2018-12-02T22:21:03Z,28,20.21,4.77,5.89,0.46,NA,NA,fair_catch,NA,football,NA,NA,football,74,2018120212,1459,left,18,"(3:15) M.Wile punts 36 yards to NE 17, Center-K.McDermott, fair catch by J.Edelman.",2,4,15,MIN,Punt,Fair Catch,42907,34683,NA,MIN,47,03:15:00,NA,NA,NA,10,0,NA,36,NA,36,63,-0.4237134743016213,-0.00686734239570796,0.14036758244037628,0.00112591683864593,195,36,0,1,J.Edelman,6,1,0,0,NA,NA
2018-12-02T21:33:49Z,102.01,11.7,3.13,5.36,0.5,NA,NA,fair_catch,NA,football,NA,NA,football,75,2018120213,310,right,7.989999999999995,"(8:57) M.Dickson punts 47 yards to SF 7, Center-T.Ott, fair catch by R.James.",1,4,1,SEA,Punt,Fair Catch,46218,46309,NA,SEA,46,08:57:00,NA,NA,NA,0,0,NA,47,NA,47,56,0.4121458320878446,-0.41327832941897213,0.5856654644012451,0.01449617743492126,1437,47,0,1,R.James,2,1,0,0,NA,NA
2018-12-02T22:29:23Z,99.67,8.98,7.24,10.31,1.02,NA,NA,fair_catch,NA,football,NA,NA,football,78,2018120213,1568,right,10.329999999999998,"(4:19) B.Pinion punts 48 yards to SEA 10, Center-K.Nelson, fair catch by T.Lockett.",2,4,11,SF,Punt,Fair Catch,42508,42412,NA,SF,42,04:19:00,NA,NA,NA,13,0,NA,48,NA,48,52,-0.363061384530738,0.3758425298146903,0.09079166501760484,-0.01141365617513656,259,48,0,1,T.Lockett,2,1,0,0,NA,NA
2018-12-02T23:28:07Z,99.65,41.87,1.92,7.27,0.48,NA,NA,punt_received,NA,football,NA,NA,football,75,2018120213,2735,right,10.349999999999994,"(7:39) M.Dickson punts 53 yards to SF 9, Center-T.Ott. T.Taylor to SF 20 for 11 yards (M.Alexander). PENALTY on SF-M.Nzeocha, Illegal Blindside Block, 10 yards, enforced at SF 20.",3,4,10,SEA,Punt,Return,46218,44990,NA,SEA,38,07:39:00,IBB,SF 53,10,27,10,NA,53,11,52,48,-0.7973497421480715,0.7025221919175237,0.9370827078819276,0.01888052001595497,1359,53,0,0,T.Taylor,2,0,0,0,NA,NA
2018-12-02T23:34:51Z,21.83,12.19,5.6,2.06,0.21,NA,NA,fair_catch,NA,football,NA,NA,football,73,2018120213,2952,left,11.829999999999998,"(2:47) B.Pinion punts 32 yards to SEA 12, Center-K.Nelson, fair catch by T.Lockett.",3,4,19,SF,Punt,Fair Catch,42508,42412,NA,SEA,44,02:47:00,NA,NA,NA,27,10,NA,32,NA,32,54,-0.2268825490027666,0.02140093455091118,0.03694406896829605,-0.01833293586969375,1067,32,0,1,T.Lockett,2,1,0,0,NA,NA
2018-12-04T01:31:36Z,95.62,17.01,5.67,7.98,0.88,NA,NA,punt_received,NA,football,NA,NA,football,72,2018120300,547,right,14.379999999999995,"(5:24) T.Way punts 59 yards to PHI 12, Center-N.Sundberg. D.Sproles to PHI 16 for 4 yards (D.Johnson; J.Chesson).",1,4,6,WAS,Punt,Return,40600,29957,NA,WAS,29,05:24:00,NA,NA,NA,7,0,NA,59,4,55,39,-1.2916697426699102,0.5313280611298978,0.25415104627609253,0.0076267123222351,1224,59,0,0,D.Sproles,15,1,0,0,NA,NA
2018-12-04T02:00:23Z,99.67,34.36,4.3,7.41,0.7,NA,NA,fair_catch,NA,football,NA,NA,football,69,2018120300,1201,right,10.329999999999998,"(9:43) C.Johnston punts 43 yards to WAS 10, Center-R.Lovato, fair catch by M.Harris.",2,4,17,PHI,Punt,Fair Catch,45603,43563,NA,PHI,47,09:43:00,NA,NA,NA,7,3,NA,43,NA,43,57,-0.4337769318372011,0.4277646988630295,0.6046332716941833,0.04484462738037109,583,43,0,1,M.Harris,15,1,0,0,NA,NA
2018-12-04T03:11:29Z,95.08,17.24,3.54,4.67,0.38,NA,NA,fair_catch,NA,football,NA,NA,football,72,2018120300,2660,right,14.920000000000002,"(4:57) T.Way punts 34 yards to PHI 15, Center-N.Sundberg, fair catch by D.Sproles.",3,4,7,WAS,Punt,Fair Catch,40600,29957,NA,PHI,49,04:57:00,NA,NA,NA,14,13,NA,34,NA,34,61,-0.4353104270994663,-0.20737709989771247,0.4048334062099457,-0.04127910733222961,1197,34,0,1,D.Sproles,15,1,0,0,NA,NA
2018-11-22T17:41:09Z,94.85,32.99,3.35,1.34,0.31,NA,NA,punt_received,NA,football,NA,NA,football,76,2018112200,133,right,15.150000000000006,"(13:21) S.Martin punts 53 yards to CHI 14, Center-D.Muhlbach. T.Cohen to CHI 28 for 14 yards (N.Bellore).",1,4,2,DET,Punt,Return,40113,44932,NA,DET,33,13:21:00,NA,NA,NA,0,0,NA,53,14,39,43,-0.2456511058844626,-0.9812314957380296,0.5120865702629089,-0.00790667533874511,1701,53,0,0,T.Cohen,NA,0,0,0,NA,NA
2018-11-22T17:44:05Z,21.33,17.2,3.86,14.22,0.41,NA,NA,punt_received,NA,football,NA,NA,football,80,2018112200,241,left,11.329999999999998,"(12:21) P.O'Donnell punts 56 yards to DET 10, Center-P.Scales. T.Jones to DET 18 for 8 yards (J.Iyiegbuniwe).",1,4,4,CHI,Punt,Return,41420,41418,NA,CHI,34,12:21:00,NA,NA,NA,0,0,NA,56,8,48,76,-0.9731851974502206,-0.25066910684108734,0.46808984875679016,-0.0099431574344635,1641,56,0,0,T.Jones,NA,1,0,0,NA,NA
2018-11-22T17:52:38Z,95.86,0.95,4.04,8.71,0.45,NA,NA,punt_land,NA,football,NA,NA,football,75,2018112200,477,right,14.14,"(7:49) S.Martin punts 34 yards to CHI 13, Center-D.Muhlbach, downed by DET-D.Carey.",1,4,5,DET,Punt,Downed,40113,NA,NA,CHI,47,07:49:00,NA,NA,NA,0,0,NA,34,NA,34,63,0.4477189951576293,-0.6798865711316466,0.49748900532722473,0.02633270621299743,1369,34,1,0,NA,NA,1,0,0,NA,NA
2018-11-22T18:00:11Z,19.08,13.46,10.2,4.97,1.2,NA,NA,punt_received,NA,football,NA,NA,football,79,2018112200,692,left,9.079999999999998,"(3:30) P.O'Donnell punts 55 yards to DET 8, Center-P.Scales. T.Jones to DET 16 for 8 yards (S.McManis).",1,4,8,CHI,Punt,Return,41420,41418,NA,CHI,37,03:30:00,NA,NA,NA,0,0,NA,55,8,47,73,-1.056664377450943,-0.00917913252487778,0.465748131275177,-0.00307655334472656,1110,55,0,0,T.Jones,NA,1,0,0,NA,NA
2018-11-22T19:26:55Z,27.4,12.81,1.05,0.28,0.11,NA,NA,fair_catch,NA,football,NA,NA,football,80,2018112200,2451,left,17.4,"(9:44) P.O'Donnell punts 22 yards to DET 18, Center-P.Scales, fair catch by T.Jones.",3,4,8,CHI,Punt,Fair Catch,41420,41418,NA,DET,40,09:44:00,NA,NA,NA,7,9,NA,22,NA,22,50,-0.0807656217366457,-1.0611584554426372,0.5877457857131958,-0.07198703289031982,1484,22,0,1,T.Jones,NA,1,0,0,NA,NA
2018-11-22T19:39:46Z,18.03,17.04,8.79,17.45,0.97,NA,NA,punt_land,NA,football,NA,NA,football,77,2018112200,2757,left,8.030000000000001,"(4:44) P.O'Donnell punts 55 yards to end zone, Center-P.Scales, Touchback.",3,4,11,CHI,Punt,Touchback,41420,NA,NA,CHI,45,04:44:00,NA,NA,NA,7,9,NA,55,NA,35,65,-0.8194915209896863,-0.451082581654191,0.5316568613052368,-0.00952771306037902,1184,NA,0,0,NA,NA,0,0,0,NA,NA
2018-11-22T21:51:16Z,90.04,7.34,6.54,5.33,0.63,NA,NA,punt_land,NA,football,NA,NA,football,76,2018112201,415,right,19.959999999999994,"(8:39) (Punt formation) T.Way punts 52 yards to DAL 19, Center-N.Sundberg, downed by WAS-J.Chesson.",1,4,6,WAS,Punt,Downed,40600,NA,NA,WAS,29,08:39:00,NA,NA,NA,7,0,NA,52,NA,52,39,-1.2632230673916638,0.23260303493589163,0.2468123883008957,0.01344193518161773,1419,52,1,0,NA,NA,1,0,0,NA,NA
2018-11-22T22:13:47Z,100.01,16.43,6.63,7.35,0.93,NA,NA,fair_catch,NA,football,NA,NA,football,69,2018112201,908,right,9.989999999999997,"(15:00) (Punt formation) C.Jones punts 51 yards to WAS 9, Center-L.Ladouceur, fair catch by T.Quinn.",2,4,11,DAL,Punt,Fair Catch,38138,46325,NA,DAL,40,15:00:00,NA,NA,NA,7,0,NA,51,NA,51,50,-0.6544022569432855,0.6098361106123775,0.70749831199646,0.01651400327682495,900,51,0,1,T.Quinn,NA,1,0,0,NA,NA
2018-11-22T22:23:49Z,20.62,30.57,7.29,6.96,0.75,NA,NA,punt_land,NA,football,NA,NA,football,79,2018112201,1182,left,10.62,"(9:45) (Punt formation) T.Way punts 53 yards to DAL 4, Center-N.Sundberg, downed by WAS-C.McKinzy.",2,4,9,WAS,Punt,Downed,40600,NA,NA,WAS,43,09:45:00,NA,NA,NA,7,0,NA,53,NA,53,67,-0.7305512141902,0.5833033306989819,0.26267707347869873,0.02994859218597412,585,53,1,0,NA,NA,1,0,0,NA,NA
2018-11-22T22:56:58Z,102.25,7.73,6.5,3.69,0.78,NA,NA,punt_land,NA,football,NA,NA,football,73,2018112201,1990,right,7.75,"(:26) (Punt formation) C.Jones punts 50 yards to WAS 3, Center-L.Ladouceur, downed by DAL-J.March-Lillard.",2,4,17,DAL,Punt,Downed,38138,NA,NA,DAL,47,00:26:00,NA,NA,NA,10,7,NA,50,NA,50,57,0.11256151960697024,-0.11256151960697024,0.6189009547233582,0.01977336406707763,26,50,1,0,NA,NA,1,0,0,NA,NA
2018-11-22T23:24:31Z,101.11,18.17,5.52,6.26,0.68,NA,NA,fair_catch,NA,football,NA,NA,football,77,2018112201,2217,right,8.89,"(12:12) (Punt formation) T.Way punts 54 yards to DAL 8, Center-N.Sundberg, fair catch by C.Beasley.",3,4,7,WAS,Punt,Fair Catch,40600,38947,NA,WAS,38,12:12:00,NA,NA,NA,10,7,NA,54,NA,54,48,-1.0294795320369303,0.8116154596209526,0.31993570923805237,0.015764981508255,1632,54,0,1,C.Beasley,NA,1,0,0,NA,NA
2018-11-22T23:54:29Z,100.17,14.5,2.78,7.02,0.31,NA,NA,fair_catch,NA,football,NA,NA,football,76,2018112201,2856,right,9.829999999999998,"(3:13) (Punt formation) T.Way punts 29 yards to DAL 9, Center-N.Sundberg, fair catch by C.Beasley.",3,4,6,WAS,Punt,Fair Catch,40600,38947,NA,DAL,38,03:13:00,NA,NA,NA,17,13,NA,29,NA,29,72,0.1366708194836974,-0.5909957143012434,0.32743361592292786,-0.06087681651115417,1093,29,0,1,C.Beasley,NA,1,0,0,NA,NA
2018-11-23T03:03:33Z,17.38,18.92,2.02,0.74,0.22,NA,NA,fair_catch,NA,football,NA,NA,football,79,2018112202,2237,left,7.379999999999999,"(11:14) T.Morstead punts 39 yards to ATL 9, Center-Z.Wood, fair catch by J.Hardy.",3,4,10,NO,Punt,Fair Catch,34615,42450,NA,ATL,48,11:14:00,NA,NA,NA,17,3,NA,39,NA,39,58,-0.06456636195071042,-0.33361186110414565,0.9049339294433594,0.02256115525960922,1574,39,0,1,J.Hardy,NA,1,0,0,NA,NA
2018-11-23T03:36:51Z,109.59,4.52,7.49,4.83,0.9,NA,NA,punt_land,NA,football,NA,NA,football,74,2018112202,3058,right,0.4099999999999966,"(14:10) T.Morstead punts 56 yards to end zone, Center-Z.Wood, Touchback. PENALTY on ATL-T.McKinley, Unnecessary Roughness, 10 yards, enforced at ATL 20. Penalty on ATL-T.McKinley, Offensive Holding, declined.",4,4,3,NO,Punt,Touchback,34615,NA,NA,NO,44,14:10:00,UNRd;OH,ATL 98;ATL 98,10,24,10,NA,56,NA,46,54,-0.31151278782635927,-0.21477646753191948,0.9543562531471252,0.0037180408835411,850,NA,0,0,NA,NA,0,0,0,NA,NA
2018-11-25T18:38:52Z,18.79,4.14,5.75,2.55,0.67,NA,NA,punt_land,NA,football,NA,NA,football,76,2018112500,1028,left,8.79,"(:52) (Punt formation) S.Koch punts 38 yards to OAK 09, Center-M.Cox, downed by BAL-C.Clark.",1,4,8,BAL,Punt,Downed,31018,NA,NA,OAK,47,00:52:00,NA,NA,NA,3,7,NA,38,NA,38,57,0.44297727569937706,-0.3229509104276076,0.43099501729011536,0.00675508379936218,952,38,1,0,NA,7,1,0,0,NA,NA
2018-11-25T19:02:03Z,22.74,7.64,4.57,4.88,0.41,NA,NA,fair_catch,NA,football,NA,NA,football,81,2018112500,1461,left,12.739999999999998,"(10:24) (Punt formation) J.Townsend punts 43 yards to BAL 14, Center-T.Sieg, fair catch by C.Jones.",2,4,11,OAK,Punt,Fair Catch,46242,43349,NA,OAK,43,10:24:00,NA,NA,NA,10,7,NA,43,NA,43,67,-0.4752176934853196,0.05951115861535072,0.25056272745132446,0.03936809301376343,624,43,0,1,C.Jones,7,1,0,0,NA,NA
2018-11-25T19:14:49Z,29.92,37.17,7.45,3.72,0.6,NA,NA,punt_received,NA,football,NA,NA,football,62,2018112500,1748,left,19.92,"(5:55) (Punt formation) J.Townsend punts 38 yards to BAL 21, Center-T.Sieg. C.Jones pushed ob at BAL 30 for 9 yards (D.Harris).",2,4,6,OAK,Punt,Return,46242,43349,NA,OAK,41,05:55:00,NA,NA,NA,13,7,NA,38,9,29,69,-0.2827270096167922,-0.9362556857522576,0.2275109440088272,-0.01351822912693023,355,38,0,0,C.Jones,7,0,0,0,NA,NA
2018-11-25T18:28:34Z,93.74,41.31,2.56,0.47,0.93,NA,NA,punt_received,NA,football,NA,NA,football,77,2018112501,731,right,16.260000000000005,"(4:07) L.Cooke punts 49 yards to BUF 16, Center-M.Overton. I.McKenzie to BUF 14 for -2 yards (N.DeLuca). FUMBLES (N.DeLuca), RECOVERED by JAX-R.Harrison at BUF 18. The Replay Official reviewed the fumble ruling, and the play was REVERSED. L.Cooke punts 49 yards to BUF 16, Center-M.Overton. I.McKenzie to BUF 14 for -2 yards (N.DeLuca).",1,4,5,JAX,Punt,Return,46316,44985,NA,JAX,35,04:07:00,NA,NA,NA,7,0,NA,49,-2,51,45,-1.0213712360709906,0.5196499582380056,0.2765936255455017,-0.01319676637649536,1147,49,0,0,I.McKenzie,12,1,0,0,NA,NA
2018-11-25T19:46:12Z,27.56,39.45,3.65,5.84,0.59,NA,NA,punt_received,NA,football,NA,NA,football,77,2018112501,2407,left,17.56,"(14:16) L.Cooke punts 52 yards to BUF 17, Center-M.Overton. I.McKenzie to BUF 26 for 9 yards (L.Jacobs).",3,4,4,JAX,Punt,Return,46316,44985,NA,JAX,31,14:16:00,NA,NA,NA,14,14,NA,52,9,43,79,-1.3628444680944083,-0.17039889213629067,0.3807362616062164,0.05994024872779846,1756,52,0,0,I.McKenzie,12,0,0,0,NA,NA
2018-11-25T19:50:33Z,106.01,9.24,6.86,3.94,0.83,NA,NA,punt_land,NA,football,NA,NA,football,79,2018112501,2554,right,3.989999999999995,"(11:13) C.Schmidt punts 55 yards to end zone, Center-R.Ferguson, Touchback. Kick into end zone.",3,4,2,BUF,Punt,Touchback,40946,NA,NA,BUF,45,11:13:00,NA,NA,NA,14,14,NA,55,NA,35,55,0.1834169034846127,-0.6284436266869307,0.5118886232376099,0.03348931670188904,1573,NA,0,0,NA,12,0,0,0,NA,NA
2018-11-25T20:00:26Z,28.57,43.08,2.93,5.15,0.47,NA,NA,fair_catch,NA,football,NA,NA,football,82,2018112501,2778,left,18.57,"(7:41) L.Cooke punts 44 yards to BUF 19, Center-M.Overton, fair catch by M.Hyde.",3,4,3,JAX,Punt,Fair Catch,46316,40107,NA,JAX,37,07:41:00,NA,NA,NA,14,14,NA,44,NA,44,73,-0.8193043866194785,-0.03645985620096326,0.4218200147151947,0.02579060196876526,1361,44,0,1,M.Hyde,12,1,0,0,NA,NA
2018-11-25T20:54:04Z,102.31,32.07,6.18,2.9,0.55,NA,NA,punt_land,NA,football,NA,NA,football,72,2018112501,3963,right,7.689999999999998,"(9:28) L.Cooke punts 37 yards to BUF 5, Center-M.Overton, downed by JAX-T.Herndon.",4,4,4,JAX,Punt,Downed,46316,NA,NA,BUF,42,09:28:00,NA,NA,NA,21,14,NA,37,NA,37,68,0.33858348918147385,-0.3475696356035769,0.14639516174793243,-0.01569683849811554,568,37,1,0,NA,12,1,0,0,NA,NA
2018-11-25T21:03:20Z,23.99,38.14,6.7,5.09,0.7,NA,NA,punt_land,NA,football,NA,NA,football,59,2018112501,4207,left,13.989999999999998,"(5:57) C.Schmidt punts 39 yards to JAX 2, Center-R.Ferguson, downed by BUF-R.Foster.",4,4,14,BUF,Punt,Downed,40946,NA,NA,JAX,41,05:57:00,NA,NA,NA,21,14,NA,39,NA,39,51,0.06943759275600314,0.31227131211198866,0.863991916179657,0.02673285454511642,357,39,1,0,NA,12,1,0,0,NA,NA
2018-11-25T18:52:12Z,99.11,20.84,4.41,4.71,0.59,NA,NA,fair_catch,NA,football,NA,NA,football,82,2018112502,1166,right,10.89,"(10:36) M.Palardy punts 55 yards to SEA 11, Center-J.Jansen, fair catch by T.Lockett.",2,4,1,CAR,Punt,Fair Catch,42098,42412,NA,CAR,34,10:36:00,NA,NA,NA,3,3,NA,55,NA,55,44,-0.11784614343196154,0.04396352614276111,0.5952402949333191,0.01410537958145141,636,55,0,1,T.Lockett,1,1,0,0,NA,NA
2018-11-25T18:39:36Z,17.75,36.19,4.07,7.68,0.68,NA,NA,punt_received,NA,football,NA,NA,football,79,2018112503,954,left,7.75,"(:16) K.Huber punts 51 yards to CLE 7, Center-C.Harris. J.Peppers to CLE 14 for 7 yards (V.Rey; C.Harris). PENALTY on CLE-O.Charles, Offensive Holding, 3 yards, enforced at CLE 7.",1,4,14,CIN,Punt,Return,34593,44837,NA,CIN,42,00:16:00,OH,CLE 82,3,0,14,NA,51,0,54,68,-0.646470142994076,1.0044316914863884,0.165894016623497,0.00957627594470977,916,51,0,0,J.Peppers,4,1,0,0,NA,NA
2018-11-25T20:33:59Z,103.68,42.34,4.91,2.35,0.42,NA,NA,punt_land,NA,football,NA,NA,football,74,2018112503,3109,right,6.319999999999993,"(15:00) B.Colquitt punts 39 yards to CIN 6, Center-C.Hughlett, downed by CLE-P.Gaines.",4,4,19,CLE,Punt,Downed,34723,NA,NA,CIN,45,15:00:00,NA,NA,NA,14,35,NA,39,NA,39,65,-0.439381642267108,0.32910072477534413,0.9775741696357728,0.0081090135499835,900,39,1,0,NA,4,1,0,0,NA,NA
